var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2865141,22600170.93,12835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,16859,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:28,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2865141,22600170.93,12835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,15900,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:31,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2865141,22600170.93,12835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,15900,7.95,60674,7.96,23000,7.97,24400,7.98,24011,7.99,2013-01-04,14:09:34,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2865141,22600170.93,12835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,15900,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:31,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2866317,22609508.37,11659,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,15900,7.95,60674,7.96,23000,7.97,24400,7.98,24011,7.99,2013-01-04,14:09:37,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2866317,22609508.37,11659,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,15900,7.95,60674,7.96,23000,7.97,24400,7.98,24011,7.99,2013-01-04,14:09:43,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2867276,22617122.83,10700,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,15900,7.95,60674,7.96,23000,7.97,24400,7.98,24011,7.99,2013-01-04,14:10:01,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2867276,22617122.83,10700,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,16653,7.95,60674,7.96,23000,7.97,24400,7.98,24011,7.99,2013-01-04,14:10:07,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2867276,22617122.83,10700,7.94,23700,7.93,28747,7.92,40349,7.91,111000,7.90,16653,7.95,60674,7.96,23000,7.97,24400,7.98,24011,7.99,2013-01-04,14:10:31,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2867276,22617122.83,10700,7.94,23700,7.93,28747,7.92,40349,7.91,111000,7.90,16653,7.95,59818,7.96,23000,7.97,24400,7.98,24011,7.99,2013-01-04,14:10:40,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.94,7.95,2868276,22625072.83,10700,7.94,23700,7.93,28747,7.92,40349,7.91,111000,7.90,15653,7.95,59818,7.96,23000,7.97,24400,7.98,24011,7.99,2013-01-04,14:11:01,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.94,7.95,2868276,22625072.83,10700,7.94,23700,7.93,28747,7.92,40349,7.91,111000,7.90,15653,7.95,59818,7.96,23000,7.97,24400,7.98,24011,7.99,2013-01-04,14:11:07,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.94,7.95,2868276,22625072.83,10700,7.94,23700,7.93,28747,7.92,40349,7.91,111000,7.90,15653,7.95,59818,7.96,23000,7.97,24400,7.98,24011,7.99,2013-01-04,14:11:13,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.94,7.95,2868276,22625072.83,10700,7.94,23700,7.93,28747,7.92,40349,7.91,111000,7.90,15653,7.95,59818,7.96,23000,7.97,24400,7.98,24011,7.99,2013-01-04,14:11:16,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.94,7.95,2868276,22625072.83,10700,7.94,23700,7.93,28747,7.92,40349,7.91,111000,7.90,15653,7.95,59818,7.96,23000,7.97,24400,7.98,24011,7.99,2013-01-04,14:11:22,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.94,7.95,2868276,22625072.83,10700,7.94,23700,7.93,28747,7.92,40349,7.91,111000,7.90,15653,7.95,59818,7.96,23000,7.97,24400,7.98,24011,7.99,2013-01-04,14:11:25,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2868376,22625866.83,10600,7.94,23700,7.93,28747,7.92,40349,7.91,111000,7.90,15653,7.95,59818,7.96,23000,7.97,24400,7.98,24011,7.99,2013-01-04,14:11:28,00";
